Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
576079,23503,PLAYING CARDS KEEP CALM & CARRY ON,2,2011-11-13 16:24:00,1.25,16877.0,United Kingdom
575932,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-11-13 10:35:00,2.95,16923.0,United Kingdom
534279,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,12,2010-11-22 11:22:00,0.85,13426.0,United Kingdom
492522,21871,SAVE THE PLANET MUG,24,2009-12-17 12:30:00,1.25,14051.0,United Kingdom
490140,21185, HOME SWEET HOME  BLACKBOARD,1,2009-12-03 20:03:00,6.35,12872.0,United Kingdom
489808,84510A,SET OF 4 ENGLISH ROSE COASTERS,2,2009-12-02 12:44:00,1.25,14467.0,United Kingdom
506876,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2010-05-04 16:34:00,7.95,16526.0,United Kingdom
533973,22906,12 MESSAGE CARDS WITH ENVELOPES,5,2010-11-19 13:21:00,1.65,15421.0,United Kingdom
545062,21240,BLUE POLKADOT CUP,6,2011-02-27 14:07:00,0.85,12748.0,United Kingdom
504192,22341,LOVE GARLAND PAINTED ZINC ,12,2010-04-12 10:09:00,1.65,15590.0,United Kingdom
525974,22672,FRENCH BATHROOM SIGN BLUE METAL,12,2010-10-08 10:23:00,1.65,14769.0,United Kingdom
546537,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-03-14 14:32:00,4.95,15005.0,United Kingdom
571409,22620,4 TRADITIONAL SPINNING TOPS,12,2011-10-17 12:25:00,1.45,14911.0,EIRE
525944,22185,SLATE TILE NATURAL HANGING,3,2010-10-07 17:42:00,1.65,16059.0,United Kingdom
554598,22383,LUNCH BAG SUKI DESIGN ,1,2011-05-25 11:12:00,1.65,13263.0,United Kingdom
579938,23492,VINTAGE JINGLE BELLS WREATH,2,2011-12-01 10:18:00,8.25,14146.0,United Kingdom
550639,85178,VICTORIAN SEWING KIT,12,2011-04-19 15:46:00,1.25,14152.0,United Kingdom
561648,22384,LUNCH BAG PINK POLKADOT,4,2011-07-28 15:21:00,1.65,15746.0,United Kingdom
581166,84819,DANISH ROSE ROUND SEWING BOX,1,2011-12-07 14:43:00,0.79,15525.0,United Kingdom
561396,23121,PACK OF 6 COCKTAIL PARASOL STRAWS,24,2011-07-27 10:40:00,0.42,13458.0,United Kingdom
558086,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-06-26 11:59:00,8.95,16728.0,United Kingdom
501767,22077,6 RIBBONS RUSTIC CHARM,3,2010-03-19 11:39:00,1.65,16335.0,United Kingdom
525981,22153,ANGEL DECORATION STARS ON DRESS,48,2010-10-08 11:02:00,0.42,13001.0,United Kingdom
536637,21326,AGED GLASS SILVER T-LIGHT HOLDER,24,2010-12-02 11:35:00,0.65,18041.0,United Kingdom
525928,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,4,2010-10-07 16:48:00,0.85,16072.0,United Kingdom
553182,51014L,"FEATHER PEN,LIGHT PINK",12,2011-05-15 12:21:00,0.85,17107.0,United Kingdom
569675,22633,HAND WARMER UNION JACK,12,2011-10-05 14:03:00,2.1,15687.0,United Kingdom
563253,22191,IVORY DINER WALL CLOCK,2,2011-08-15 12:04:00,8.5,15218.0,United Kingdom
526486,21186,WHITE DOVE HONEYCOMB PAPER GARLAND,24,2010-10-12 08:25:00,1.65,14199.0,United Kingdom
496062,22060,LARGE CAKE STAND HANGING HEARTS,2,2010-01-28 15:43:00,9.95,13615.0,United Kingdom
515183,85204,HANGING WOOD AND FELT FLOWER,1,2010-07-08 20:00:00,0.42,16549.0,United Kingdom
512064,21622,VINTAGE UNION JACK CUSHION COVER,4,2010-06-13 11:19:00,4.95,16290.0,United Kingdom
537775,22097,SWALLOW SQUARE TISSUE BOX,12,2010-12-08 12:41:00,1.25,17722.0,United Kingdom
524201,22551,PLASTERS IN TIN SPACEBOY,24,2010-09-28 09:42:00,1.65,17863.0,United Kingdom
534719,21790,VINTAGE SNAP CARDS,24,2010-11-23 17:51:00,0.85,14154.0,United Kingdom
570693,23265,SET OF 3 WOODEN TREE DECORATIONS,2,2011-10-11 16:50:00,1.25,16161.0,United Kingdom
559315,47566,PARTY BUNTING,50,2011-07-07 13:52:00,4.15,13456.0,United Kingdom
513625,85017A,ENVELOPE 50 ROMANTIC IMAGES,1,2010-06-27 13:09:00,0.85,14505.0,United Kingdom
553540,23173,REGENCY TEAPOT ROSES ,2,2011-05-17 15:32:00,9.95,17511.0,United Kingdom
555815,22478,BIRDHOUSE GARDEN MARKER ,10,2011-06-07 11:47:00,1.25,13089.0,United Kingdom
548714,22084,PAPER CHAIN KIT EMPIRE,2,2011-04-03 15:07:00,2.95,17337.0,United Kingdom
500371,22281,EASTER TREE YELLOW BIRDS,2,2010-03-08 08:47:00,5.95,15847.0,United Kingdom
523971,20728,LUNCH BAG CARS BLUE,1,2010-09-26 13:53:00,1.65,15967.0,United Kingdom
577141,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,12,2011-11-18 09:11:00,1.25,13269.0,United Kingdom
541564,22431,WATERING CAN BLUE ELEPHANT,2,2011-01-19 11:38:00,1.95,16904.0,United Kingdom
580358,23201,JUMBO BAG ALPHABET,2,2011-12-02 16:07:00,2.08,17238.0,United Kingdom
576061,21616,4 PEAR BOTANICAL DINNER CANDLES,12,2011-11-13 15:29:00,1.25,13146.0,United Kingdom
498135,21993,FLORAL FOLK STATIONERY SET,3,2010-02-16 17:47:00,2.95,14911.0,EIRE
540005,84813,SET OF 4 DIAMOND NAPKIN RINGS,8,2011-01-04 10:38:00,3.95,17315.0,United Kingdom
546062,22229,BUNNY WOODEN PAINTED WITH FLOWER ,6,2011-03-09 10:51:00,0.85,16221.0,United Kingdom
547401,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,5,2011-03-22 17:00:00,1.25,17576.0,United Kingdom
496339,82585,SWEET VALENCIA CANDLE+CUP,2,2010-01-31 15:40:00,1.25,16655.0,United Kingdom
511279,22710,WRAP I LOVE LONDON ,25,2010-06-07 13:53:00,0.42,17412.0,United Kingdom
496512,22366,DOOR MAT AIRMAIL ,1,2010-02-02 11:40:00,6.75,16300.0,United Kingdom
552290,21507,"ELEPHANT, BIRTHDAY CARD, ",12,2011-05-08 13:32:00,0.42,16007.0,United Kingdom
524181,22406,MONEY BOX KINGS CHOICE DESIGN,760,2010-09-27 16:59:00,1.43,17450.0,United Kingdom
520349,22629,SPACEBOY LUNCH BOX ,12,2010-08-25 13:22:00,1.95,12682.0,France
540835,22418,10 COLOUR SPACEBOY PEN,24,2011-01-11 15:00:00,0.85,12724.0,France
490488,84932A,SMALL GREEN PEONY FOLDING STOOL,1,2009-12-06 13:07:00,8.5,16718.0,United Kingdom
531247,22698,PINK REGENCY TEACUP AND SAUCER,10,2010-11-07 10:57:00,2.95,16923.0,United Kingdom
548696,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,2011-04-03 10:10:00,8.95,17243.0,United Kingdom
517252,22631,CIRCUS PARADE LUNCH BOX ,2,2010-07-27 15:32:00,1.95,12637.0,France
564168,23226,FILIGREE HEART DAISY WHITE,2,2011-08-23 13:51:00,1.25,16794.0,United Kingdom
551152,22893,MINI CAKE STAND T-LIGHT HOLDER,6,2011-04-26 14:47:00,0.42,13230.0,United Kingdom
557803,22670,FRENCH WC SIGN BLUE METAL,12,2011-06-23 10:20:00,1.25,12704.0,Finland
581405,22210,WOOD STAMP SET BEST WISHES,1,2011-12-08 13:50:00,0.83,13521.0,United Kingdom
511328,22384,LUNCH BAG PINK RETROSPOT,10,2010-06-08 10:06:00,1.65,13178.0,United Kingdom
570693,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,4,2011-10-11 16:50:00,0.85,16161.0,United Kingdom
524210,22739,"RIBBON REEL, XMAS SOCK/BAUBLE",10,2010-09-28 10:40:00,1.65,14634.0,United Kingdom
527468,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2010-10-18 11:09:00,4.95,17377.0,United Kingdom
567859,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2011-09-22 13:51:00,1.65,12936.0,United Kingdom
552883,23144,ZINC T-LIGHT HOLDER STARS SMALL,144,2011-05-12 10:13:00,0.72,14646.0,Netherlands
560791,21162,TOXIC AREA  DOOR HANGER ,24,2011-07-21 10:30:00,0.39,14688.0,United Kingdom
525949,82583,HOT BATHS METAL SIGN,12,2010-10-07 18:27:00,2.1,15498.0,United Kingdom
575117,21382,SET/4 SPRING FLOWER DECORATION,1,2011-11-08 14:22:00,0.75,12748.0,United Kingdom
513952,22502,PICNIC BASKET WICKER SMALL,1,2010-06-29 14:11:00,4.25,14049.0,United Kingdom
504884,22202,MILK PAN PINK RETROSPOT,8,2010-04-18 13:27:00,3.75,17389.0,United Kingdom
547867,21901,"KEY FOB , BACK DOOR ",10,2011-03-27 13:56:00,0.65,13357.0,United Kingdom
505700,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,2010-04-25 11:24:00,1.95,16414.0,United Kingdom
562772,22193,RED DINER WALL CLOCK,2,2011-08-09 12:07:00,8.5,13097.0,United Kingdom
563613,22083,PAPER CHAIN KIT RETROSPOT,36,2011-08-18 08:49:00,2.95,12688.0,Israel
551747,90125C,TURQUOISE BERTIE GLASS BEAD CHARM,48,2011-05-04 11:00:00,0.85,14298.0,United Kingdom
580502,22338,STAR DECORATION PAINTED ZINC ,6,2011-12-04 13:15:00,0.19,16931.0,United Kingdom
576846,22537,MAGIC DRAWING SLATE DINOSAUR,24,2011-11-16 15:35:00,0.42,13500.0,United Kingdom
495920,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2010-01-27 13:41:00,1.25,15808.0,United Kingdom
579134,23209,LUNCH BAG VINTAGE DOILY ,10,2011-11-28 12:38:00,1.65,13115.0,United Kingdom
572288,21485,RETROSPOT HEART HOT WATER BOTTLE,2,2011-10-23 12:28:00,4.95,17377.0,United Kingdom
558200,21908,CHOCOLATE THIS WAY METAL SIGN,1,2011-06-27 13:00:00,2.1,15976.0,United Kingdom
530346,22637,PIGGY BANK RETROSPOT ,48,2010-11-02 15:42:00,2.1,14733.0,United Kingdom
497238,21156,RED SPOTTY CHILDS APRON,8,2010-02-08 10:34:00,1.95,12472.0,Germany
550057,21703,BAG 125g SWIRLY MARBLES,1,2011-04-14 12:01:00,0.42,14606.0,United Kingdom
503608,22379,RECYCLING BAG RETROSPOT ,5,2010-04-06 10:06:00,2.1,17477.0,United Kingdom
519612,22514,CHILDS GARDEN SPADE BLUE,1,2010-08-18 17:41:00,2.1,15154.0,United Kingdom
570839,22610,PENS ASSORTED FUNNY FACE,36,2011-10-12 14:08:00,0.19,14911.0,EIRE
530962,84820,DANISH ROSE TRINKET TRAYS,2,2010-11-04 19:12:00,5.95,17913.0,United Kingdom
528082,22047,EMPIRE GIFT WRAP,25,2010-10-20 12:53:00,0.42,16521.0,United Kingdom
512802,84033,FLAG OF ST GEORGE ,1,2010-06-18 11:01:00,1.65,15483.0,United Kingdom
574684,21929,JUMBO BAG PINK VINTAGE PAISLEY,20,2011-11-06 12:56:00,1.79,17581.0,United Kingdom
576065,23501,KEY RING BASEBALL BOOT UNION JACK,7,2011-11-13 15:42:00,1.25,15005.0,United Kingdom
527244,22158,3 HEARTS HANGING DECORATION RUSTIC,4,2010-10-15 12:11:00,2.95,15957.0,United Kingdom
541241,21175,GIN + TONIC DIET METAL SIGN,4,2011-01-16 11:08:00,2.1,13782.0,United Kingdom
551270,85066,CREAM SWEETHEART MINI CHEST,2,2011-04-27 12:35:00,12.75,15891.0,United Kingdom
559929,46000M,POLYESTER FILLER PAD 45x45cm,18,2011-07-14 09:10:00,1.55,14265.0,Unspecified
498705,21843,RETRO SPOT CAKE STAND,4,2010-02-22 12:44:00,10.95,14680.0,United Kingdom
541115,20725,LUNCH BAG RED RETROSPOT,10,2011-01-13 15:34:00,1.65,12578.0,Italy
576059,22898,CHILDRENS APRON APPLES DESIGN,2,2011-11-13 15:19:00,1.95,15411.0,United Kingdom
551351,22969,HOMEMADE JAM SCENTED CANDLES,96,2011-04-28 10:20:00,1.25,14298.0,United Kingdom
532636,20981,12 PENCILS TALL TUBE WOODLAND,12,2010-11-12 15:46:00,0.85,12635.0,Germany
525739,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2010-10-07 08:27:00,2.1,15078.0,United Kingdom
545653,84849D,HOT BATHS SOAP HOLDER,5,2011-03-04 13:39:00,1.69,15311.0,United Kingdom
561112,21621,VINTAGE UNION JACK BUNTING,1,2011-07-25 11:53:00,8.5,14606.0,United Kingdom
522327,22754,SMALL RED BABUSHKA NOTEBOOK ,1,2010-09-13 16:15:00,0.85,18069.0,United Kingdom
524307,84030E,ENGLISH ROSE HOT WATER BOTTLE,6,2010-09-28 13:54:00,4.25,17092.0,United Kingdom
580399,22969,HOMEMADE JAM SCENTED CANDLES,24,2011-12-04 11:45:00,1.45,13471.0,United Kingdom
501369,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,2010-03-16 10:58:00,7.95,17243.0,United Kingdom
499275,22023,EMPIRE BIRTHDAY CARD,12,2010-02-25 17:37:00,0.42,13652.0,United Kingdom
522029,21432,SET OF 3 CASES WOODLAND DESIGN,4,2010-09-10 12:05:00,5.95,12474.0,Germany
571544,21156,RETROSPOT CHILDRENS APRON,2,2011-10-17 16:53:00,1.95,17757.0,United Kingdom
568132,M,Manual,3,2011-09-23 16:22:00,1.25,15549.0,United Kingdom
516266,22557,PLASTERS IN TIN VINTAGE PAISLEY ,3,2010-07-19 12:13:00,1.65,15967.0,United Kingdom
522083,21429,RED GINGHAM ROSE JEWELLERY BOX,8,2010-09-12 11:47:00,1.65,16218.0,United Kingdom
494682,22357,KINGS CHOICE BISCUIT TIN,3,2010-01-18 11:04:00,4.25,14754.0,United Kingdom
551276,21936,RED RETROSPOT PICNIC BAG,1,2011-04-27 13:06:00,2.95,16016.0,United Kingdom
513324,22536,MAGIC DRAWING SLATE PURDEY,48,2010-06-23 16:52:00,0.42,17345.0,United Kingdom
526231,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,12,2010-10-10 15:44:00,2.95,16843.0,United Kingdom
504153,85184D,S/4 BLUE ROUND DECOUPAGE BOXES,2,2010-04-11 14:11:00,2.95,17068.0,United Kingdom
542241,21670,BLUE SPOT CERAMIC DRAWER KNOB,1,2011-01-26 14:51:00,1.25,16409.0,United Kingdom
492738,22071,SMALL RETRO SPOT MUG IN BOX  WHITE,1,2009-12-18 12:23:00,3.75,14527.0,United Kingdom
573414,84818,DANISH ROSE PHOTO FRAME,1,2011-10-30 16:15:00,0.79,16877.0,United Kingdom
565150,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-09-01 14:26:00,2.55,14298.0,United Kingdom
525803,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,8,2010-10-07 11:36:00,2.1,14490.0,United Kingdom
527129,22675,FRENCH KITCHEN SIGN BLUE METAL,12,2010-10-15 09:29:00,1.25,16153.0,United Kingdom
520059,22489,PACK OF 12 TRADITIONAL CRAYONS,2,2010-08-23 15:44:00,0.42,15003.0,United Kingdom
531352,20726,LUNCH BAG WOODLAND,5,2010-11-07 13:45:00,1.65,13137.0,United Kingdom
571841,22109,FULL ENGLISH BREAKFAST PLATE,2,2011-10-19 12:21:00,3.75,17625.0,United Kingdom
498945,21973,SET OF 36 MUSHROOM PAPER DOILIES,24,2010-02-24 11:16:00,1.25,12482.0,Sweden
502733,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,2010-03-26 11:56:00,8.5,15911.0,United Kingdom
506446,20725,LUNCH BAG RED SPOTTY,10,2010-04-29 17:11:00,1.65,12982.0,United Kingdom
555564,84507C,BLUE CIRCLES DESIGN MONKEY DOLL,4,2011-06-05 15:01:00,2.55,15005.0,United Kingdom
574885,23571,TRADITIONAL NAUGHTS & CROSSES,12,2011-11-07 14:01:00,1.65,12472.0,Germany
489556,20983,12 PENCILS TALL TUBE RED SPOTTY,2,2009-12-01 12:47:00,0.85,15719.0,United Kingdom
539468,22766,PHOTO FRAME CORNICE,6,2010-12-19 13:31:00,2.95,15044.0,United Kingdom
557330,22630,DOLLY GIRL LUNCH BOX,12,2011-06-20 10:20:00,1.95,14291.0,United Kingdom
526228,40016,CHINESE DRAGON PAPER LANTERNS,36,2010-10-10 15:21:00,0.42,17111.0,United Kingdom
544586,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-02-21 15:04:00,2.1,17338.0,United Kingdom
516158,22595,CHRISTMAS GINGHAM HEART,48,2010-07-18 11:49:00,0.85,16950.0,United Kingdom
550630,20823,GOLD WINE GOBLET,48,2011-04-19 14:49:00,0.79,14298.0,United Kingdom
501281,21523,DOOR MAT FANCY FONT HOME SWEET HOME,2,2010-03-15 14:15:00,7.49,14911.0,EIRE
504909,21531,RETRO SPOT SUGAR JAM BOWL,6,2010-04-19 08:57:00,2.55,15410.0,United Kingdom
490154,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,2,2009-12-04 10:18:00,8.5,16335.0,United Kingdom
525025,21901,"KEY FOB , BACK DOOR ",1,2010-10-03 12:07:00,0.65,13838.0,United Kingdom
525898,21491,SET OF THREE VINTAGE GIFT WRAPS,2,2010-10-07 15:33:00,1.95,16072.0,United Kingdom
500386,22466,FAIRY TALE COTTAGE NIGHTLIGHT,48,2010-03-08 10:58:00,1.65,14160.0,United Kingdom
501134,22197,SMALL POPCORN HOLDER,10,2010-03-14 10:33:00,0.85,13571.0,United Kingdom
545636,22295,HEART FILIGREE DOVE LARGE,12,2011-03-04 12:15:00,1.65,16449.0,United Kingdom
580875,84817,DANISH ROSE DECORATIVE PLATE,24,2011-12-06 12:11:00,0.39,17744.0,United Kingdom
542578,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-01-28 14:57:00,1.25,13709.0,United Kingdom
554083,22274,FELTCRAFT DOLL EMILY,1,2011-05-22 11:51:00,2.95,18125.0,United Kingdom
504094,21731,RED TOADSTOOL LED NIGHT LIGHT,24,2010-04-09 13:08:00,1.65,12681.0,France
534501,90029,NEW BAROQUE SMALL NECKLACE BLACK,6,2010-11-23 11:26:00,8.5,18055.0,United Kingdom
548461,22266,EASTER DECORATION HANGING BUNNY,3,2011-03-31 12:08:00,0.65,14527.0,United Kingdom
537762,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2010-12-08 12:01:00,0.85,16558.0,United Kingdom
553042,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2011-05-13 09:01:00,1.69,15845.0,United Kingdom
570696,84926F,PSYCHEDELIC TILE COASTER,24,2011-10-12 09:08:00,0.29,15840.0,United Kingdom
550125,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-04-14 12:42:00,1.25,13317.0,United Kingdom
562584,47590B,PINK HAPPY BIRTHDAY BUNTING,4,2011-08-07 14:16:00,5.45,13752.0,United Kingdom
515588,21527,RED RETROSPOT TRADITIONAL TEAPOT ,2,2010-07-13 13:11:00,7.95,14156.0,EIRE
558861,20969,RED FLORAL FELTCRAFT SHOULDER BAG,8,2011-07-04 12:19:00,3.75,13373.0,United Kingdom
554792,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,2011-05-26 12:38:00,0.85,12547.0,Spain
531125,22568,FELTCRAFT CUSHION OWL,4,2010-11-05 13:18:00,3.75,17691.0,United Kingdom
528417,22942,CHRISTMAS LIGHTS 10 SANTAS ,6,2010-10-22 09:36:00,8.5,14156.0,EIRE
572035,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,96,2011-10-20 12:03:00,0.72,14646.0,Netherlands
540550,22423,REGENCY CAKESTAND 3 TIER,14,2011-01-10 09:11:00,12.75,12539.0,Spain
489875,20747,PICCADILLY TEA SET,1,2009-12-02 15:41:00,14.95,17841.0,United Kingdom
574839,23013,GLASS APOTHECARY BOTTLE TONIC,1,2011-11-07 11:40:00,3.95,15493.0,United Kingdom
553191,22697,GREEN REGENCY TEACUP AND SAUCER,3,2011-05-15 13:22:00,2.95,13118.0,United Kingdom
490924,21477,STRING OF 20 ROSE LIGHTS,1,2009-12-08 13:27:00,12.75,17978.0,United Kingdom
498584,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,2010-02-21 15:06:00,8.5,16200.0,United Kingdom
524540,22158,3 HEARTS HANGING DECORATION RUSTIC,5,2010-09-29 13:49:00,2.95,13048.0,United Kingdom
527139,22663,JUMBO BAG DOLLY GIRL DESIGN,10,2010-10-15 10:16:00,1.95,13136.0,United Kingdom
550957,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,2,2011-04-21 16:37:00,1.25,18283.0,United Kingdom
566851,20984,12 PENCILS TALL TUBE POSY,1,2011-09-15 12:16:00,0.29,15573.0,United Kingdom
576077,23084,RABBIT NIGHT LIGHT,2,2011-11-13 16:22:00,2.08,16720.0,United Kingdom
578262,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,3,2011-11-23 13:27:00,0.85,18283.0,United Kingdom
544177,22197,SMALL POPCORN HOLDER,3,2011-02-16 14:27:00,0.85,13001.0,United Kingdom
506254,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,12,2010-04-28 13:59:00,3.75,12714.0,France
503680,21390,FILIGRIS HEART WITH BUTTERFLY,3,2010-04-06 12:39:00,1.25,14035.0,United Kingdom
568491,22818,CARD CHRISTMAS VILLAGE,12,2011-09-27 11:58:00,0.42,15443.0,United Kingdom
540168,22294,HEART FILIGREE DOVE  SMALL,12,2011-01-05 12:15:00,1.25,13715.0,United Kingdom
553420,23079,TOADSTOOL BEDSIDE LIGHT ,2,2011-05-17 10:14:00,8.95,17519.0,United Kingdom
579276,22563,HAPPY STENCIL CRAFT,12,2011-11-29 10:10:00,1.25,12654.0,Germany
509300,21789,KIDS RAIN MAC PINK,24,2010-05-21 11:59:00,0.85,12355.0,Bahrain
511797,48111,DOOR MAT 3 SMILEY CATS,10,2010-06-10 14:36:00,6.35,14918.0,United Kingdom
570388,23306,SET OF 36 DOILIES PANTRY DESIGN,12,2011-10-10 12:37:00,1.45,14911.0,EIRE
571461,20727,LUNCH BAG  BLACK SKULL.,1,2011-10-17 14:12:00,1.65,16932.0,United Kingdom
491317,21506,"FANCY FONT BIRTHDAY CARD, ",12,2009-12-10 15:28:00,0.42,16670.0,United Kingdom
499295,44230,SQUARE MIRROR CURTAIN,3,2010-02-25 20:07:00,7.95,17883.0,United Kingdom
525928,22813,PACK 3 BOXES BIRD PANNETONE ,2,2010-10-07 16:48:00,1.95,16072.0,United Kingdom
564256,37446,MINI CAKE STAND WITH HANGING CAKES,2,2011-08-24 10:45:00,1.45,14796.0,United Kingdom
529265,22694,WICKER STAR ,6,2010-10-27 11:45:00,2.1,17473.0,United Kingdom
547372,22727,ALARM CLOCK BAKELIKE RED ,1,2011-03-22 13:46:00,3.75,16374.0,United Kingdom
511267,21558,SKULL LUNCH BOX WITH CUTLERY ,2,2010-06-07 12:59:00,2.55,13623.0,United Kingdom
578279,23296,SET OF 6 TEA TIME BAKING CASES,48,2011-11-23 13:53:00,1.25,14735.0,United Kingdom
563691,23154,SET OF 4 JAM JAR MAGNETS,6,2011-08-18 12:53:00,2.08,13668.0,United Kingdom
554441,21991,BOHEMIAN COLLAGE STATIONERY SET,6,2011-05-24 12:22:00,2.95,13213.0,United Kingdom
571909,20761,BLUE PAISLEY SKETCHBOOK,1,2011-10-19 15:08:00,3.75,15006.0,United Kingdom
575219,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,24,2011-11-09 11:17:00,3.39,17511.0,United Kingdom
562031,22925,BLUE GIANT GARDEN THERMOMETER,1,2011-08-01 17:37:00,5.95,16984.0,United Kingdom
497348,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2010-02-08 16:11:00,1.45,13965.0,United Kingdom
560891,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,12,2011-07-21 17:02:00,0.85,15106.0,United Kingdom
579980,85049C,ROMANTIC PINKS RIBBONS ,1,2011-12-01 11:16:00,1.25,13263.0,United Kingdom
492735,20725,LUNCH BAG RED SPOTTY,20,2009-12-18 12:06:00,1.65,12921.0,United Kingdom
507432,22520,CHILDS GARDEN TROWEL BLUE ,1,2010-05-09 16:10:00,0.85,16655.0,United Kingdom
523762,22865,HAND WARMER OWL DESIGN,12,2010-09-24 09:42:00,2.1,13851.0,United Kingdom
512113,22433,WATERING CAN GREEN DINOSAUR,6,2010-06-13 14:47:00,1.95,16709.0,United Kingdom
500223,84991,60 TEATIME FAIRY CAKE CASES,24,2010-03-05 11:17:00,0.55,14186.0,United Kingdom
495360,20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,10,2010-01-24 12:05:00,1.65,12703.0,Germany
571201,22940,FELTCRAFT CHRISTMAS FAIRY,12,2011-10-14 12:28:00,3.75,14937.0,Channel Islands
544661,22120,WELCOME  WOODEN BLOCK LETTERS,3,2011-02-22 13:59:00,9.95,15303.0,United Kingdom
570127,23389,SPACEBOY MINI BACKPACK,3,2011-10-07 13:17:00,4.15,16900.0,United Kingdom
525854,22678,"FRENCH BLUE METAL DOOR SIGN, 3",1,2010-10-07 12:51:00,1.25,13567.0,United Kingdom
523376,15056BL,EDWARDIAN PARASOL BLACK,6,2010-09-21 19:14:00,4.95,17850.0,United Kingdom
539455,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,1,2010-12-17 17:17:00,4.25,12748.0,United Kingdom
540803,21468,BUTTERFLY CROCHET FOOD COVER,1,2011-01-11 12:30:00,3.75,14669.0,United Kingdom
555162,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-06-01 10:15:00,0.85,12473.0,Germany
578620,22865,HAND WARMER OWL DESIGN,3,2011-11-24 15:21:00,2.1,17247.0,United Kingdom
489446,21485,RED SPOT HEART HOT WATER BOTTLE,12,2009-12-01 10:06:00,4.95,13758.0,United Kingdom
510070,85124C,GREEN JUICY FRUIT PHOTO FRAME,6,2010-05-27 11:11:00,2.55,14770.0,United Kingdom
565443,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-09-04 14:22:00,8.25,12567.0,France
524841,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2010-09-30 17:59:00,5.95,12457.0,Switzerland
534753,22653,BUTTON BOX ,10,2010-11-24 09:57:00,1.95,17990.0,United Kingdom
575337,22030,SWALLOWS GREETING CARD,12,2011-11-09 14:11:00,0.42,17867.0,United Kingdom
572240,23103,JINGLE BELL HEART DECORATION,24,2011-10-21 15:18:00,1.65,13709.0,United Kingdom
524185,22584,PACK OF 6 PANNETONE GIFT BOXES,12,2010-09-28 09:12:00,2.55,13139.0,United Kingdom
581006,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2011-12-07 08:45:00,2.08,14911.0,EIRE
547063,21912,VINTAGE SNAKES & LADDERS,1,2011-03-20 13:33:00,3.75,14769.0,United Kingdom
531043,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2010-11-05 12:00:00,3.95,13646.0,United Kingdom
527049,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,6,2010-10-14 12:50:00,0.85,13857.0,United Kingdom
565124,84992,72 SWEETHEART FAIRY CAKE CASES,24,2011-09-01 12:09:00,0.55,12436.0,Norway
519514,21166,COOK WITH WINE METAL SIGN ,192,2010-08-18 09:19:00,1.69,14156.0,EIRE
577158,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,2011-11-18 09:58:00,1.25,16293.0,United Kingdom
560363,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2011-07-18 12:05:00,1.45,12589.0,France
523875,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-09-24 13:06:00,0.95,17682.0,United Kingdom
